source_id,short_name,domain,environment_id,element,node_type,region,environment_count,current_scientific_risk,source_coverage_status,source_transferability_established
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0012,B,ANNULUS_OUTER_BOUNDARY,ANNULUS_EDGE,9,HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0013,B,HEXAGONAL_EDGE_COMPLETION_SEED,SEED_EDGE,15,HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0014,B,HEXAGONAL_EDGE_COMPLETION_SEED,SEED_EDGE,15,HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0015,B,PARENT_HBN,PARENT_HBN_BULK_LIKE,810,MEDIUM,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0016,B,PARENT_HBN,PARENT_SEED_ATTACHMENT,30,MEDIUM,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0017,H,ANNULUS_INNER_PASSIVANT_H,EDGE_PASSIVANT,12,MEDIUM_HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0018,H,ANNULUS_INNER_PASSIVANT_H,EDGE_PASSIVANT,12,MEDIUM_HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0019,H,ANNULUS_OUTER_PASSIVANT_H,EDGE_PASSIVANT,15,MEDIUM_HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0020,H,ANNULUS_OUTER_PASSIVANT_H,EDGE_PASSIVANT,15,MEDIUM_HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0021,H,BRIDGE_PASSIVANT_H,BRIDGE_PASSIVANT,60,MEDIUM_HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0022,H,BRIDGE_PASSIVANT_H,BRIDGE_PASSIVANT,60,MEDIUM_HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0023,H,SEED_PASSIVANT_H,EDGE_PASSIVANT,15,MEDIUM_HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0024,H,SEED_PASSIVANT_H,EDGE_PASSIVANT,15,MEDIUM_HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0025,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,FOUR_ATOM_BRIDGE,15,HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0026,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,FOUR_ATOM_BRIDGE,15,HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0027,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,FOUR_ATOM_BRIDGE,30,HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0028,N,ANNULUS_INNER_BOUNDARY,ANNULUS_EDGE,12,HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0029,N,ANNULUS_INTERIOR,ANNULUS_INTERIOR,12,MEDIUM_HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0030,N,ANNULUS_INTERIOR,ANNULUS_INTERIOR,6,MEDIUM_HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0031,N,ANNULUS_INTERIOR,ANNULUS_INTERIOR,24,MEDIUM_HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0032,N,ANNULUS_INTERIOR,ANNULUS_INTERIOR,42,MEDIUM_HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0033,N,ANNULUS_OUTER_BOUNDARY,ANNULUS_EDGE,6,HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0034,N,ANNULUS_OUTER_BOUNDARY,ANNULUS_EDGE,9,HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0035,N,ANNULUS_OUTER_BOUNDARY,ANNULUS_EDGE,6,HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0036,N,ANNULUS_OUTER_BOUNDARY,ANNULUS_EDGE,9,HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0037,N,HEXAGONAL_EDGE_COMPLETION_SEED,SEED_EDGE,15,HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0038,N,HEXAGONAL_EDGE_COMPLETION_SEED,SEED_EDGE,15,HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0039,N,PARENT_HBN,PARENT_HBN_BULK_LIKE,810,MEDIUM,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,WATER_AND_ION_INTERFACE,ENV_0040,N,PARENT_HBN,PARENT_SEED_ATTACHMENT,30,MEDIUM,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,R2_FOUR_ATOM_BN_BRIDGE_AND_JUNCTION,ENV_0001,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,FOUR_ATOM_BRIDGE,15,HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,R2_FOUR_ATOM_BN_BRIDGE_AND_JUNCTION,ENV_0002,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,FOUR_ATOM_BRIDGE,15,HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,R2_FOUR_ATOM_BN_BRIDGE_AND_JUNCTION,ENV_0003,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,FOUR_ATOM_BRIDGE,30,HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,R2_FOUR_ATOM_BN_BRIDGE_AND_JUNCTION,ENV_0011,B,ANNULUS_OUTER_BOUNDARY,ANNULUS_EDGE,6,HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,R2_FOUR_ATOM_BN_BRIDGE_AND_JUNCTION,ENV_0012,B,ANNULUS_OUTER_BOUNDARY,ANNULUS_EDGE,9,HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,R2_FOUR_ATOM_BN_BRIDGE_AND_JUNCTION,ENV_0014,B,HEXAGONAL_EDGE_COMPLETION_SEED,SEED_EDGE,15,HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,R2_FOUR_ATOM_BN_BRIDGE_AND_JUNCTION,ENV_0021,H,BRIDGE_PASSIVANT_H,BRIDGE_PASSIVANT,60,MEDIUM_HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,R2_FOUR_ATOM_BN_BRIDGE_AND_JUNCTION,ENV_0022,H,BRIDGE_PASSIVANT_H,BRIDGE_PASSIVANT,60,MEDIUM_HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,R2_FOUR_ATOM_BN_BRIDGE_AND_JUNCTION,ENV_0025,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,FOUR_ATOM_BRIDGE,15,HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,R2_FOUR_ATOM_BN_BRIDGE_AND_JUNCTION,ENV_0026,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,FOUR_ATOM_BRIDGE,15,HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,R2_FOUR_ATOM_BN_BRIDGE_AND_JUNCTION,ENV_0027,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,FOUR_ATOM_BRIDGE,30,HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,R2_FOUR_ATOM_BN_BRIDGE_AND_JUNCTION,ENV_0035,N,ANNULUS_OUTER_BOUNDARY,ANNULUS_EDGE,6,HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,R2_FOUR_ATOM_BN_BRIDGE_AND_JUNCTION,ENV_0036,N,ANNULUS_OUTER_BOUNDARY,ANNULUS_EDGE,9,HIGH,NOT_ESTABLISHED,False
RAJAN_2018_HBN_FORCE_FIELD,Rajan 2018,R2_FOUR_ATOM_BN_BRIDGE_AND_JUNCTION,ENV_0038,N,HEXAGONAL_EDGE_COMPLETION_SEED,SEED_EDGE,15,HIGH,NOT_ESTABLISHED,False
